2.087406778993382339e+00,2.178552915019661640e+00,2.000000000000000000e+01,3.772644565119230853e-01,9.507547093777983793e-01
3.360009303664096780e+00,3.121553843028386788e-01,9.040705672321330155e+00,3.556944781568019409e-01,8.792665579445622104e-01
3.539326027806091735e-01,3.348368054817742578e+00,9.444334244088775421e+00,3.041737354531149906e-01,8.309393398389772756e-01
1.273916047728069989e+00,2.786801421708889226e+00,1.543779181641312626e+01,3.145775069796657442e-01,1.092263970722363808e+00
2.826200263600377127e+00,9.349637854214523092e-01,8.000000000000000000e+00,3.473786124198438019e-01,1.071639932311479582e+00
