-4.349707488346050144e-01,-3.225271820940107115e-01,9.353185487029065381e-01,8.689994235637505948e-01
-1.670941463860498577e-01,-3.225271820940107115e-01,8.117929850183787099e-01,9.123757204053246639e-01
1.007824560625052990e-01,-3.225271820940107115e-01,6.964110390963584862e-01,9.564164306367732848e-01
3.686590585110604557e-01,-3.225271820940107115e-01,5.883862763358820303e-01,1.000404910654287383e+00
6.365356609596155568e-01,-3.225271820940107115e-01,4.867034449147247255e-01,1.043643363516686406e+00
9.044122634081708245e-01,-3.225271820940107115e-01,3.901146268849104981e-01,1.085476781653756051e+00
1.172288865856725870e+00,-3.225271820940107115e-01,2.971431405782323232e-01,1.125314862408982597e+00
1.440165468305280916e+00,-3.225271820940107115e-01,2.060957873921192007e-01,1.162650914443707384e+00
1.708042070753836184e+00,-3.225271820940107115e-01,1.150836991174701840e-01,1.197076914122956914e+00
1.975918673202391451e+00,-3.225271820940107115e-01,2.205167153149090176e-02,1.228294056487442720e+00
2.243795275650946941e+00,-3.225271820940107115e-01,-7.518451598496200816e-02,1.256118365531475378e+00
2.511671878099501765e+00,-3.225271820940107115e-01,-1.788936769159508167e-01,1.280481171414960206e+00
2.779548480548057032e+00,-3.225271820940107115e-01,-2.913789299123998866e-01,1.301424514700771473e+00
3.047425082996612300e+00,-3.225271820940107115e-01,-4.149231006261406840e-01,1.319091785914391801e+00
3.315301685445167124e+00,-3.225271820940107115e-01,-5.517316194324801693e-01,1.333714139110081520e+00
3.583178287893721947e+00,-3.225271820940107115e-01,-7.038748980864122373e-01,1.345593418218711923e+00
-4.349707488346050144e-01,-7.173384147078776252e-02,9.732887388254323202e-01,7.579248811121217511e-01
-1.670941463860498577e-01,-7.173384147078776252e-02,8.530601919149700674e-01,8.027528739676925706e-01
1.007824560625052990e-01,-7.173384147078776252e-02,7.411631389317734353e-01,8.475110020361575902e-01
3.686590585110604557e-01,-7.173384147078776252e-02,6.368452761583238697e-01,8.914224551923763951e-01
6.365356609596155568e-01,-7.173384147078776252e-02,5.391209443293216719e-01,9.337398795797824391e-01
9.044122634081708245e-01,-7.173384147078776252e-02,4.467652295201489654e-01,9.737713433769001892e-01
1.172288865856725870e+00,-7.173384147078776252e-02,3.583159705613514490e-01,1.010904000901676758e+00
1.440165468305280916e+00,-7.173384147078776252e-02,2.720843585102696860e-01,1.044624395660507021e+00
1.708042070753836184e+00,-7.173384147078776252e-02,1.861744686592523568e-01,1.074534495123241840e+00
1.975918673202391451e+00,-7.173384147078776252e-02,9.851168260436105051e-02,1.100362749928131656e+00
2.243795275650946941e+00,-7.173384147078776252e-02,6.879555573561901838e-03,1.121969707542594508e+00
2.511671878099501765e+00,-7.173384147078776252e-02,-9.103571708017144104e-02,1.139347972506775664e+00
2.779548480548057032e+00,-7.173384147078776252e-02,-1.975944595018126471e-01,1.152616578155073235e+00
3.047425082996612300e+00,-7.173384147078776252e-02,-3.151478628947068650e-01,1.162010103365998859e+00
3.315301685445167124e+00,-7.173384147078776252e-02,-4.459793579888184922e-01,1.167863117899512693e+00
3.583178287893721947e+00,-7.173384147078776252e-02,-5.922450473197544696e-01,1.170590757819959027e+00
-4.349707488346050144e-01,1.790594991524351864e-01,1.012187981714868235e+00,6.545924932651563388e-01
