-5.660743236405533230e-01,-6.504633808441937504e-01,8.388609407101897952e-01,8.903592159257714966e-01
-2.947094632504084211e-01,-6.504633808441937504e-01,7.704763422320979327e-01,8.408208656467742736e-01
-2.334460286026351916e-02,-6.504633808441937504e-01,7.116529158782827214e-01,7.853869615910460400e-01
2.480202575298814383e-01,-6.504633808441937504e-01,6.600826918325070070e-01,7.255418918477731793e-01
5.193851179200262846e-01,-6.504633808441937504e-01,6.132510765305977385e-01,6.629839541639577227e-01
7.907499783101711310e-01,-6.504633808441937504e-01,5.684842264874273576e-01,5.995701593376325800e-01
1.062114838700316088e+00,-6.504633808441937504e-01,5.230015728455192914e-01,5.372524924608095276e-01
1.333479699090461157e+00,-6.504633808441937504e-01,4.739720653237864401e-01,4.780082911194969419e-01
1.604844559480605781e+00,-6.504633808441937504e-01,4.185725615711408665e-01,4.237677693489764197e-01
1.876209419870750850e+00,-6.504633808441937504e-01,3.540467011819332654e-01,3.763419285790844393e-01
2.147574280260895474e+00,-6.504633808441937504e-01,2.777625765124169810e-01,3.373541360719500837e-01
2.418939140651040542e+00,-6.504633808441937504e-01,1.872675460975554707e-01,3.081785123318502850e-01
2.690304001041185611e+00,-6.504633808441937504e-01,8.033862945837677572e-02,2.898879578451561412e-01
2.961668861431330235e+00,-6.504633808441937504e-01,-4.497292953213616329e-02,2.832141834730947383e-01
3.233033721821475304e+00,-6.504633808441937504e-01,-1.903041460348542380e-01,2.885215149434675608e-01
3.504398582211620372e+00,-6.504633808441937504e-01,-3.569508012460751445e-01,3.057955552892467899e-01
-5.660743236405533230e-01,-3.792481972417692249e-01,7.971179747615005917e-01,8.196681186535625940e-01
-2.947094632504084211e-01,-3.792481972417692249e-01,7.302914244037364000e-01,7.728935524209101793e-01
-2.334460286026351916e-02,-3.792481972417692249e-01,6.734207048563356501e-01,7.188146837187059379e-01
2.480202575298814383e-01,-3.792481972417692249e-01,6.241849544161067742e-01,6.588818284631514643e-01
5.193851179200262846e-01,-3.792481972417692249e-01,5.800491592876481084e-01,5.947871224302114790e-01
7.907499783101711310e-01,-3.792481972417692249e-01,5.383117334280701494e-01,5.284096978848280557e-01
1.062114838700316088e+00,-3.792481972417692249e-01,4.961574619426734056e-01,4.617514464529854923e-01
1.333479699090461157e+00,-3.792481972417692249e-01,4.507143702766178706e-01,3.968660418953857127e-01
1.604844559480605781e+00,-3.792481972417692249e-01,3.991129307872451903e-01,3.357843018391699075e-01
1.876209419870750850e+00,-3.792481972417692249e-01,3.385459239032613254e-01,2.804392133182688762e-01
2.147574280260895474e+00,-3.792481972417692249e-01,2.663272370537410616e-01,2.325940155210725613e-01
2.418939140651040542e+00,-3.792481972417692249e-01,1.799479123751432930e-01,1.937766178344366708e-01
2.690304001041185611e+00,-3.792481972417692249e-01,7.712784273066963792e-02,1.652233371356683911e-01
2.961668861431330235e+00,-3.792481972417692249e-01,-4.413833891132146192e-02,1.478344817445005344e-01
3.233033721821475304e+00,-3.792481972417692249e-01,-1.855424352811119171e-01,1.421437172540345184e-01
3.504398582211620372e+00,-3.792481972417692249e-01,-3.484319451816459967e-01,1.483024568618494521e-01
-5.660743236405533230e-01,-1.080330136393446994e-01,7.501895000870427710e-01,7.581737678729837393e-01
-2.947094632504084211e-01,-1.080330136393446994e-01,6.835626347486767340e-01,7.143809490528555406e-01
-2.334460286026351916e-02,-1.080330136393446994e-01,6.272493912999288490e-01,6.618411495557470214e-01
2.480202575298814383e-01,-1.080330136393446994e-01,5.789324326634844864e-01,6.019642621502900859e-01
5.193851179200262846e-01,-1.080330136393446994e-01,5.360736448622070993e-01,5.364299478789330555e-01
7.907499783101711310e-01,-1.080330136393446994e-01,4.959615685564534582e-01,4.671334127051440244e-01
1.062114838700316088e+00,-1.080330136393446994e-01,4.557643857004698429e-01,3.961209109218946089e-01
1.333479699090461157e+00,-1.080330136393446994e-01,4.125870282248140786e-01,3.255176529506585981e-01
1.604844559480605781e+00,-1.080330136393446994e-01,3.635308174486520105e-01,2.574512355157169141e-01
1.876209419870750850e+00,-1.080330136393446994e-01,3.057539409140428432e-01,1.939739911990137067e-01
2.147574280260895474e+00,-1.080330136393446994e-01,2.365310319622069279e-01,1.369877527241128989e-01
2.418939140651040542e+00,-1.080330136393446994e-01,1.533101384971597980e-01,8.817443687392301221e-02
2.690304001041185611e+00,-1.080330136393446994e-01,5.376545019913203660e-02,4.893557753740479521e-02
2.961668861431330235e+00,-1.080330136393446994e-01,-6.415570546874249658e-02,2.034349257638423669e-02
3.233033721821475304e+00,-1.080330136393446994e-01,-2.021928946302353758e-01,3.106181308944355735e-03
3.504398582211620372e+00,-1.080330136393446994e-01,-3.617406940371230561e-01,-2.452646353934273549e-03
-5.660743236405533230e-01,1.631821699630797706e-01,6.991868662706745008e-01,7.037660949049926451e-01
-2.947094632504084211e-01,1.631821699630797706e-01,6.313822495546006497e-01,6.631368005847066982e-01
-2.334460286026351916e-02,1.631821699630797706e-01,5.742045759461362753e-01,6.123001394149021337e-01
2.480202575298814383e-01,1.631821699630797706e-01,5.253566847420653163e-01,5.526197736227529411e-01
5.193851179200262846e-01,1.631821699630797706e-01,4.823150483120307586e-01,4.857567864533856028e-01
7.907499783101711310e-01,1.631821699630797706e-01,4.423766949437007989e-01,4.136162763476922688e-01
1.062114838700316088e+00,1.631821699630797706e-01,4.027118536462162002e-01,3.382828412180619582e-01
1.333479699090461157e+00,1.631821699630797706e-01,3.604209038243282315e-01,2.619476238574348637e-01
1.604844559480605781e+00,1.631821699630797706e-01,3.125940475532058560e-01,1.868300636385732405e-01
1.876209419870750850e+00,1.631821699630797706e-01,2.563720126444688496e-01,1.150978113442215900e-01
2.147574280260895474e+00,1.631821699630797706e-01,1.890060456167272918e-01,4.878839223415248894e-02
2.418939140651040542e+00,1.631821699630797706e-01,1.079154673119870900e-01,-1.026386229359049773e-02
2.690304001041185611e+00,1.631821699630797706e-01,1.074113980094315579e-02,-6.049234927925956073e-02
