2.550346608982376306e+00,2.491960589743345889e+00,2.200000000000000000e+01,9.370321051864133333e-02,6.550316635179070923e-01
2.545423739181938760e+00,2.090505574290037583e+00,1.467426210531641928e+01,5.654373114234355624e-01,5.654373114234355624e-01
2.138833975602286497e+00,2.536955136796999799e+00,1.396348446504321572e+01,5.408823369702722150e-01,5.408823369702722150e-01
2.301640180724964235e+00,1.771827230328500313e+00,1.213746427678901263e+01,4.031262042732788320e-01,4.031262042732788320e-01
1.821874408892397712e+00,2.317589766666796169e+00,1.200000000000000000e+01,4.313346393157517222e-01,4.313346393157517222e-01
