9.780932893695145625e-01,2.703327074003689656e+00,2.200000000000000000e+01,-2.512618367514588003e-02,6.914269344092226210e-02
2.726722722082643546e+00,9.608663266625913080e-01,2.113433683515751582e+01,8.207474974304874993e-02,1.608265963246786612e-01
1.619620393467047226e+00,1.634719928505576236e+00,1.694901704861776892e+01,1.583239129425417779e-02,2.457007975419969625e+00
9.440074071473796291e-01,2.465518040940807953e+00,1.200000000000000000e+01,5.471239492537188776e-01,9.432640522036684905e-01
2.545398466945345994e+00,9.142088474475416060e-01,1.300260679529688801e+01,6.318569330383982940e-01,9.817864890991007121e-01
