8.000000000000000444e-01,8.000000000000000444e-01,7.792776165759789375e-01,8.715149391326064698e-01
9.466666666666667673e-01,8.000000000000000444e-01,7.138835180903897459e-01,9.191351672837526632e-01
1.093333333333333268e+00,8.000000000000000444e-01,6.156101532559437040e-01,9.364485210625275169e-01
1.239999999999999991e+00,8.000000000000000444e-01,4.845939127640213062e-01,9.247930389312386534e-01
1.386666666666666714e+00,8.000000000000000444e-01,3.228202700704407846e-01,8.863608773802524876e-01
1.533333333333333437e+00,8.000000000000000444e-01,1.337670468527940582e-01,8.238160365520570405e-01
1.680000000000000160e+00,8.000000000000000444e-01,-7.803441759187323967e-02,7.400318580695965931e-01
1.826666666666666661e+00,8.000000000000000444e-01,-3.074501414253760778e-01,6.379959941981609983e-01
1.973333333333333384e+00,8.000000000000000444e-01,-5.491501234038522750e-01,5.208778997765193264e-01
2.120000000000000107e+00,8.000000000000000444e-01,-7.979373805979390610e-01,3.922029304760143997e-01
2.266666666666666607e+00,8.000000000000000444e-01,-1.048991188192545998e+00,2.560418831014430463e-01
2.413333333333333108e+00,8.000000000000000444e-01,-1.298036665088011965e+00,1.171152679778060257e-01
2.560000000000000053e+00,8.000000000000000444e-01,-1.541463605647832136e+00,-1.926920490068373404e-02
2.706666666666666998e+00,8.000000000000000444e-01,-1.776417114552561571e+00,-1.474843574237525434e-01
2.853333333333333499e+00,8.000000000000000444e-01,-2.000873171908304826e+00,-2.620393353249028667e-01
3.000000000000000000e+00,8.000000000000000444e-01,-2.213698374796081225e+00,-3.581529676165360332e-01
8.000000000000000444e-01,9.466666666666667673e-01,8.228339403954663123e-01,7.533271522086040228e-01
9.466666666666667673e-01,9.466666666666667673e-01,7.836848617057712296e-01,8.280001653414985618e-01
1.093333333333333268e+00,9.466666666666667673e-01,7.124418387298878663e-01,8.732559799965913250e-01
1.239999999999999991e+00,9.466666666666667673e-01,6.077269813712951052e-01,8.886320483676883875e-01
1.386666666666666714e+00,9.466666666666667673e-01,4.699559904825498791e-01,8.744204555878725138e-01
